"presetKey","presetKey0","presetKey1","presetKey2","keyName","nameEn","nameTransl","nameTranslLength","nameTranslWarnings","duplicateTranslation","notTranslatedName","termsEn","termsTransl","termsTranslLength","termsTranslWarnings","icon","suggestion","fields","searchable","matchScore","tags0","tags1","tags2","tags3","tags4","tagsLength","addTags0","addTags1","addTags2","addTags3","addTags4","addTagsLength","removeTags0","removeTags1","removeTags2","removeTags3","removeTags4","removeTagsLength","geometryArea","geometryLine","geometryPoint","geometryVertex","geometryRelation","endRec"
"shop/electronics/Maplin","shop","electronics","Maplin","Maplin"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Maplin","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Best Buy","shop","electronics","Best Buy","Best Buy"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Best Buy","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Future Shop","shop","electronics","Future Shop","Future Shop"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Future Shop","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Saturn","shop","electronics","Saturn","Saturn"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Saturn","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Currys","shop","electronics","Currys","Currys"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Currys","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Radio Shack","shop","electronics","Radio Shack","Radio Shack"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Radio Shack","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Euronics","shop","electronics","Euronics","Euronics"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Euronics","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Expert","shop","electronics","Expert","Expert"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Expert","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Эльдорадо","shop","electronics","Эльдорадо","Эльдорадо"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Эльдорадо","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/Darty","shop","electronics","Darty","Darty"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Darty","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/М.Видео","shop","electronics","М.Видео","М.Видео"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=М.Видео","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/electronics/ヤマダ電機","shop","electronics","ヤマダ電機","ヤマダ電機"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ヤマダ電機","shop=electronics"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/McColl's","shop","convenience","McColl's","McColl's"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=McColl's","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Tesco Express","shop","convenience","Tesco Express","Tesco Express"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Tesco Express","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/One Stop","shop","convenience","One Stop","One Stop"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=One Stop","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Londis","shop","convenience","Londis","Londis"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Londis","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/7-Eleven","shop","convenience","7-Eleven","7-Eleven"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=7-Eleven","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Sale","shop","convenience","Sale","Sale"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Sale","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Siwa","shop","convenience","Siwa","Siwa"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Siwa","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/COOP Jednota","shop","convenience","COOP Jednota","COOP Jednota"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=COOP Jednota","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Mac's","shop","convenience","Mac's","Mac's"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Mac's","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Alepa","shop","convenience","Alepa","Alepa"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Alepa","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Hasty Market","shop","convenience","Hasty Market","Hasty Market"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Hasty Market","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/K-Market","shop","convenience","K-Market","K-Market"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=K-Market","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Costcutter","shop","convenience","Costcutter","Costcutter"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Costcutter","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Valintatalo","shop","convenience","Valintatalo","Valintatalo"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Valintatalo","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Circle K","shop","convenience","Circle K","Circle K"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Circle K","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/セブンイレブン","shop","convenience","セブンイレブン","セブンイレブン"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=セブンイレブン","name:en=7-Eleven","shop=convenience"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ローソン","shop","convenience","ローソン","ローソン"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ローソン","name:en=LAWSON","shop=convenience"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Petit Casino","shop","convenience","Petit Casino","Petit Casino"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Petit Casino","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Mace","shop","convenience","Mace","Mace"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Mace","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Mini Market","shop","convenience","Mini Market","Mini Market"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Mini Market","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Nisa Local","shop","convenience","Nisa Local","Nisa Local"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Nisa Local","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Dorfladen","shop","convenience","Dorfladen","Dorfladen"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Dorfladen","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Продукты","shop","convenience","Продукты","Продукты"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Продукты","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Mini Stop","shop","convenience","Mini Stop","Mini Stop"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Mini Stop","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/LAWSON","shop","convenience","LAWSON","LAWSON"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=LAWSON","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/デイリーヤマザキ","shop","convenience","デイリーヤマザキ","デイリーヤマザキ"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=デイリーヤマザキ","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Надежда","shop","convenience","Надежда","Надежда"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Надежда","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Nisa","shop","convenience","Nisa","Nisa"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Nisa","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Premier","shop","convenience","Premier","Premier"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Premier","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ABC","shop","convenience","ABC","ABC"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ABC","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ミニストップ","shop","convenience","ミニストップ","ミニストップ"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ミニストップ","name:en=MINISTOP","shop=convenience"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/サンクス","shop","convenience","サンクス","サンクス"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=サンクス","name:en=sunkus","shop=convenience"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/スリーエフ","shop","convenience","スリーエフ","スリーエフ"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=スリーエフ","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/8 à Huit","shop","convenience","8 à Huit","8 à Huit"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=8 à Huit","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Żabka","shop","convenience","Żabka","Żabka"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Żabka","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Almacen","shop","convenience","Almacen","Almacen"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Almacen","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Vival","shop","convenience","Vival","Vival"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Vival","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/FamilyMart","shop","convenience","FamilyMart","FamilyMart"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=FamilyMart","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ファミリーマート","shop","convenience","ファミリーマート","ファミリーマート"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ファミリーマート","name:en=FamilyMart","shop=convenience"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Sunkus","shop","convenience","Sunkus","Sunkus"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Sunkus","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/セブンイレブン(Seven-Eleven)","shop","convenience","セブンイレブン(Seven-Eleven)","セブンイレブン(Seven-Eleven)"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=セブンイレブン(Seven-Eleven)","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Jednota","shop","convenience","Jednota","Jednota"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Jednota","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Магазин","shop","convenience","Магазин","Магазин"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Магазин","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Гастроном","shop","convenience","Гастроном","Гастроном"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Гастроном","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Sklep spożywczy","shop","convenience","Sklep spożywczy","Sklep spożywczy"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Sklep spożywczy","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Centra","shop","convenience","Centra","Centra"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Centra","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/サークルK","shop","convenience","サークルK","サークルK"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=サークルK","name:en=Circle K","shop=convenience"," "," ",3," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Wawa","shop","convenience","Wawa","Wawa"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Wawa","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Proxi","shop","convenience","Proxi","Proxi"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Proxi","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Универсам","shop","convenience","Универсам","Универсам"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Универсам","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Groszek","shop","convenience","Groszek","Groszek"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Groszek","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Select","shop","convenience","Select","Select"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Select","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Večerka","shop","convenience","Večerka","Večerka"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Večerka","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Potraviny","shop","convenience","Potraviny","Potraviny"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Potraviny","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Смак","shop","convenience","Смак","Смак"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Смак","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Эконом","shop","convenience","Эконом","Эконом"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Эконом","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Березка","shop","convenience","Березка","Березка"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Березка","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Społem","shop","convenience","Społem","Społem"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Społem","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Cumberland Farms","shop","convenience","Cumberland Farms","Cumberland Farms"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Cumberland Farms","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Tesco Lotus Express","shop","convenience","Tesco Lotus Express","Tesco Lotus Express"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Tesco Lotus Express","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Kiosk","shop","convenience","Kiosk","Kiosk"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Kiosk","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/24 часа","shop","convenience","24 часа","24 часа"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=24 часа","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Минимаркет","shop","convenience","Минимаркет","Минимаркет"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Минимаркет","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Oxxo","shop","convenience","Oxxo","Oxxo"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Oxxo","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/abc","shop","convenience","abc","abc"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=abc","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/7/11","shop","convenience","7","7/11"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=7/11","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Stewart's","shop","convenience","Stewart's","Stewart's"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Stewart's","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Продукти","shop","convenience","Продукти","Продукти"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Продукти","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ローソンストア100 (LAWSON STORE 100)","shop","convenience","ローソンストア100 (LAWSON STORE 100)","ローソンストア100 (LAWSON STORE 100)"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ローソンストア100 (LAWSON STORE 100)","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Радуга","shop","convenience","Радуга","Радуга"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Радуга","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/ローソンストア100","shop","convenience","ローソンストア100","ローソンストア100"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=ローソンストア100","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/เซเว่นอีเลฟเว่น","shop","convenience","เซเว่นอีเลฟเว่น","เซเว่นอีเลฟเว่น"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=เซเว่นอีเลฟเว่น","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Spożywczy","shop","convenience","Spożywczy","Spożywczy"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Spożywczy","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Фортуна","shop","convenience","Фортуна","Фортуна"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Фортуна","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Picard","shop","convenience","Picard","Picard"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Picard","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Four Square","shop","convenience","Four Square","Four Square"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Four Square","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Визит","shop","convenience","Визит","Визит"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Визит","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Авоська","shop","convenience","Авоська","Авоська"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Авоська","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Dollar General","shop","convenience","Dollar General","Dollar General"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Dollar General","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Studenac","shop","convenience","Studenac","Studenac"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Studenac","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/Central Convenience Store","shop","convenience","Central Convenience Store","Central Convenience Store"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=Central Convenience Store","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
"shop/convenience/продукты","shop","convenience","продукты","продукты"," "," ",0," "," "," "," "," ",0," ","shop",true,"operator,address,building_area,opening_hours"," "," ","name=продукты","shop=convenience"," "," "," ",2," "," "," "," "," ",0," "," "," "," "," ",0,"area"," ","point"," "," ","last"
